subject,body,label,is_phishing,is_malware,is_harmful,is_ad,정상,해설
세금 환급 대기 중 ? 본인 확인,"중요: 계정 확인을 위해 첨부된 HTML 파일을 열고 지침을 따르세요.
첨부: verify_357bc195.html
This is an automated message. Do not reply.",1,1,1,0,0,악성,자격 증명(로그인/비밀번호) 관련 요구; 환급/결제/청구 등 금전 미끼 사용
QR 인증 필요: 택배 배송 확인,"배송 상태 확인을 위해 QR 코드를 스캔하세요.
QR 링크: https://qr-track-8790631f.parcel-info[.]dev
※ 모바일 전용 페이지입니다.
If you did not request this, ignore this message.",1,1,0,0,0,피싱,QR(큐싱)로 인증/확인 유도; 자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 택배/통관/관세 이슈 사칭
문서서명 요청 ? 3시간 내 만료 | Zoom,"We couldn’t verify your workspace domain. Re-verify to prevent suspension.
Verify: https://slack-089fb176.workspace-check[.]tools
If you did not request this, ignore this message.",1,1,0,0,0,피싱,자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 전자 서명 유도(DocuSign 등); 짧은 기한·긴급성으로 행동 압박
[법원] 전자소송 등기·출석요구 안내,"전자소송 관련 서류가 발송되었습니다. 열람 및 확인을 진행하세요.
서류 확인: https://court-doc-ec73943c.e-notice[.]site
※ 기한 내 미열람 시 불이익이 발생할 수 있습니다.
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"법원/전자소송 등 공공기관 권위 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[카카오] 고객센터 보안인증 필요 | 국세청,"최근 비정상 접속이 감지되었습니다. 카카오톡 이용 보호를 위해 QR 보안 인증이 필요합니다.
QR 인증: https://kakao-verify-6958b57a.support-kakao[.]com
※ 미인증 시 이용이 제한될 수 있습니다.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,"QR(큐싱)로 인증/확인 유도; 자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[금융보안원] 전자금융 이상거래 탐지 | Google,"귀하의 계정에서 이상 거래가 탐지되었습니다. 조치가 필요합니다.
조치하기: https://efs-alert-3905c541.secure-check[.]top
※ 본 알림은 자동 발송되었습니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[법원] 전자소송 등기·출석요구 안내,"전자소송 관련 서류가 발송되었습니다. 열람 및 확인을 진행하세요.
서류 확인: https://court-doc-8067d772.e-notice[.]site
※ 기한 내 미열람 시 불이익이 발생할 수 있습니다.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,"법원/전자소송 등 공공기관 권위 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Coinbase: New device sign-in,"A new device signed in to your Coinbase account.
Review: https://coinbase-704b6cc4.security-check[.]zone
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
DHL: Shipment on hold ? customs fee required | 신한,"Your shipment is on hold pending customs payment.
Pay now: https://dhl-fee-56178c28.int-ship[.]pro
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Microsoft 365: Action required ? session expired,"Your Microsoft 365 session has expired. To continue receiving emails, please re-authenticate your account.
Re-authenticate: https://m365-login-ff1b7217.secure-office[.]cloud
Note: Messages may be held until verification is complete.
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Invoice attached ? payment overdue | Microsoft 365,"최근 결제 분쟁이 접수되었습니다. 처리팀으로 즉시 연락해 주십시오.
문의: 080-3866-3866
첨부된 PDF에 안내 번호가 기재되어 있습니다.
This is an automated message. Do not reply.",1,1,1,0,0,악성,환급/결제/청구 등 금전 미끼 사용; 짧은 기한·긴급성으로 행동 압박
Storage full ? verify now,"국세청 홈택스 안내입니다. 환급 대상 여부 확인을 위해 본인인증이 필요합니다.
아래 확인 버튼을 눌러 본인확인을 진행하세요.
확인: https://hometax-refund-3cf78526.nts-go[.]kr
※ 10분 내 미확인 시 환급이 취소될 수 있습니다.
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 환급/결제/청구 등 금전 미끼 사용; 짧은 기한·긴급성으로 행동 압박
[관세청] 해외직구 통관 수수료 미납 통지 | FedEx,"해외직구 물품의 통관 수수료가 미납되어 배송이 보류되었습니다.
납부 기한: 2025-08-20
납부 바로가기: https://customs-fee-9966faa5.krpost[.]co
※ 미납 시 반송 처리됩니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 짧은 기한·긴급성으로 행동 압박
Security alert ? new device sign-in,"Your mailbox is out of storage. Verify and request an extension to avoid email delivery issues.
Verify: https://gw-storage-41a29df6.goog-mail[.]app
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[카카오] 고객센터 보안인증 필요 | Apple ID,"최근 비정상 접속이 감지되었습니다. 카카오톡 이용 보호를 위해 QR 보안 인증이 필요합니다.
QR 인증: https://kakao-verify-bdf91723.support-kakao[.]com
※ 미인증 시 이용이 제한될 수 있습니다.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,"QR(큐싱)로 인증/확인 유도; 자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Microsoft 365: Action required ? session expired | Google,"Your Microsoft 365 session has expired. To continue receiving emails, please re-authenticate your account.
Re-authenticate: https://m365-login-d183f0c6.secure-office[.]cloud
Note: Messages may be held until verification is complete.
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
DocuSign: Signature request pending,"You have a pending document requiring your signature. View the document within 3 hours.
View: https://docsig-a0c19895.secure-docs[.]world
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,"전자 서명 유도(DocuSign 등); 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Security alert ? new device sign-in | 신한,"안녕하세요. 택배 배송이 주소지 불명으로 보류되었습니다.
정확한 수령지 확인: https://delivery-update-49c30d80.parcel-track[.]app
※ 24시간 내 미확인 시 반송됩니다.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,"택배/통관/관세 이슈 사칭; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
긴급: 계정이 일시 잠김 ? 즉시 확인 필요 | PayPal,"Your Microsoft 365 session has expired. To continue receiving emails, please re-authenticate your account.
Re-authenticate: https://m365-login-777ab9a0.secure-office[.]cloud
Note: Messages may be held until verification is complete.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[법원] 전자소송 등기·출석요구 안내,"전자소송 관련 서류가 발송되었습니다. 열람 및 확인을 진행하세요.
서류 확인: https://court-doc-7e104af9.e-notice[.]site
※ 기한 내 미열람 시 불이익이 발생할 수 있습니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"법원/전자소송 등 공공기관 권위 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
보안센터 알림: 비정상 로그인 차단됨,"Your Microsoft 365 session has expired. To continue receiving emails, please re-authenticate your account.
Re-authenticate: https://m365-login-7a84a00a.secure-office[.]cloud
Note: Messages may be held until verification is complete.
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
DocuSign: Signature request pending | DocuSign,"You have a pending document requiring your signature. View the document within 3 hours.
View: https://docsig-003fb427.secure-docs[.]world
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"전자 서명 유도(DocuSign 등); 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
보안경고: OAuth 앱 동의 요청 | 롯데택배,"다음 앱이 조직 데이터에 접근하려 합니다: SaaS Bridge
요청 권한: 메일/드라이브 읽기
검토: https://consent-b4d18eb7.entra-apps[.]cloud
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"택배/통관/관세 이슈 사칭; OAuth 앱 동의(illicit consent) 유도; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
결제 거절됨 ? 카드 정보 업데이트,"최근 결제 분쟁이 접수되었습니다. 처리팀으로 즉시 연락해 주십시오.
문의: 080-6747-6747
첨부된 PDF에 안내 번호가 기재되어 있습니다.
? 자동 발송 메일 ? 회신 불가",1,1,1,0,0,악성,환급/결제/청구 등 금전 미끼 사용; 짧은 기한·긴급성으로 행동 압박
결제 거절됨 ? 카드 정보 업데이트,"We detected unusual activity on your account. Confirm your identity to restore access.
Confirm: https://paypal-e942ac6d.resolve-center[.]site
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
조직 외부 로그인 차단됨 ? 재인증 | 관세청,"배송 상태 확인을 위해 QR 코드를 스캔하세요.
QR 링크: https://qr-track-14e11e65.parcel-info[.]dev
※ 모바일 전용 페이지입니다.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,QR(큐싱)로 인증/확인 유도; 자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 환급/결제/청구 등 금전 미끼 사용
Coinbase: New device sign-in,"A new device signed in to your Coinbase account.
Review: https://coinbase-21817e6b.security-check[.]zone
보안을 위해 링크는 30분 후 만료됩니다.",1,1,0,0,0,피싱,"짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[관세청] 해외직구 통관 수수료 미납 통지 | Slack,"해외직구 물품의 통관 수수료가 미납되어 배송이 보류되었습니다.
납부 기한: 2025-08-20
납부 바로가기: https://customs-fee-1df525ff.krpost[.]co
※ 미납 시 반송 처리됩니다.
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 짧은 기한·긴급성으로 행동 압박
[택배] 주소지 불명으로 배송 보류,"안녕하세요. 택배 배송이 주소지 불명으로 보류되었습니다.
정확한 수령지 확인: https://delivery-update-d9a2425d.parcel-track[.]app
※ 24시간 내 미확인 시 반송됩니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"택배/통관/관세 이슈 사칭; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[국세청] 종합소득세 환급 안내 | OneDrive,"국세청 홈택스 안내입니다. 환급 대상 여부 확인을 위해 본인인증이 필요합니다.
아래 확인 버튼을 눌러 본인확인을 진행하세요.
확인: https://hometax-refund-536451b1.nts-go[.]kr
※ 10분 내 미확인 시 환급이 취소될 수 있습니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 환급/결제/청구 등 금전 미끼 사용; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
택배 반송 예정 ? 주소 확인,"Your subscription payment could not be processed. Update your billing to avoid interruption.
Update: https://adobe-c81b6971.billing-update[.]info
? 자동 발송 메일 ? 회신 불가",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 택배/통관/관세 이슈 사칭; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
[네이버페이] 결제 승인 알림(본인 미사용 시 취소) | 우리은행,"네이버페이 결제가 승인되었습니다. 본인 사용이 아닐 경우 즉시 취소 요청을 진행해 주세요.
취소 요청: https://n-pay-cancel-18a50542.naver-secure[.]co
※ 30분 이내 미취소 시 청구될 수 있습니다.
If you did not request this, ignore this message.",1,1,0,0,0,피싱,"환급/결제/청구 등 금전 미끼 사용; 짧은 기한·긴급성으로 행동 압박; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
Security alert ? new device sign-in | KB국민,"국세청 홈택스 안내입니다. 환급 대상 여부 확인을 위해 본인인증이 필요합니다.
아래 확인 버튼을 눌러 본인확인을 진행하세요.
확인: https://hometax-refund-1750bf19.nts-go[.]kr
※ 10분 내 미확인 시 환급이 취소될 수 있습니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,"자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 환급/결제/청구 등 금전 미끼 사용; 의심스러운 도메인 표기(비공식/특이 패턴, [.] 등)"
보안센터 알림: 비정상 로그인 차단됨,"배송 상태 확인을 위해 QR 코드를 스캔하세요.
QR 링크: https://qr-track-0fef7b86.parcel-info[.]dev
※ 모바일 전용 페이지입니다.
This is an automated message. Do not reply.",1,1,0,0,0,피싱,QR(큐싱)로 인증/확인 유도; 자격 증명(로그인/비밀번호) 입력 요구 + 링크 포함; 택배/통관/관세 이슈 사칭
